power,cruise speed,bandwidth,quality,illuminance,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3,req_4,req_5
71.0,1.8169,17.5365,1.0,42838.0884,2.0,63.2799,8.8826,0.0,False,False,True,True,True,True
94.0,3.1981,20.5748,1.0,100642.2217,2.0,88.6004,7.5403,1.0,True,True,True,True,True,True
1.0,2.7407,23.9545,2.0,59838.5619,2.0,114.065,2.6332,0.0,True,True,True,True,True,True
99.0,3.8051,38.0196,2.0,10548.9675,2.0,102.3307,8.2224,1.0,True,True,True,True,True,True
11.0,0.266,18.3231,0.0,9363.5479,2.0,25.7455,7.6753,0.0,False,False,False,True,True,True
80.0,2.6864,30.2707,0.0,87488.726,0.0,72.1862,9.5658,0.0,False,True,True,True,True,True
75.0,2.085,40.5078,1.0,65597.4485,2.0,106.3107,9.251,1.0,True,True,True,True,True,True
58.0,0.3308,43.2792,0.0,94766.1258,2.0,10.1608,8.278,1.0,False,False,True,True,True,True
72.0,1.3239,38.1731,0.0,15441.8738,0.0,82.8634,0.4726,1.0,True,True,True,True,True,True
50.0,1.9852,10.7237,0.0,11465.6967,1.0,82.6567,1.6192,0.0,True,True,True,True,True,True
56.0,3.174,33.8252,1.0,33698.1894,1.0,24.2977,2.4016,0.0,False,False,False,False,True,True
8.0,2.8283,37.7068,1.0,111793.4443,0.0,85.4186,6.8949,0.0,True,True,True,True,True,True
19.0,4.8901,17.7753,2.0,44693.9872,0.0,89.3355,5.3429,0.0,False,True,True,False,True,True
36.0,2.7026,39.7703,2.0,69797.5952,2.0,62.3014,1.2761,0.0,True,True,True,True,True,True
47.0,2.9851,20.84,0.0,36409.5851,1.0,2.668,3.2434,0.0,False,True,True,True,True,True
94.0,0.2779,10.3256,0.0,115886.2326,0.0,81.1586,6.4173,0.0,True,True,True,True,True,True
60.0,2.8039,49.8392,0.0,32966.9778,0.0,5.5034,9.149,0.0,True,True,True,True,True,True
30.0,4.8105,24.0627,0.0,24271.1955,0.0,63.9336,8.7675,0.0,False,False,True,True,True,True
22.0,4.9789,48.6304,0.0,84568.8246,2.0,110.0619,3.469,0.0,False,True,True,True,True,True
3.0,0.8358,23.8161,0.0,87018.881,1.0,42.6058,9.8536,0.0,True,True,True,True,True,True
39.0,0.5154,31.1389,1.0,78520.2528,0.0,61.7237,5.2485,1.0,True,True,True,True,True,True
70.0,0.2647,26.742,0.0,45387.9966,1.0,15.365,1.4497,0.0,False,False,False,True,True,True
73.0,3.6559,15.9231,2.0,117231.2746,0.0,25.8168,0.1365,0.0,False,False,False,True,True,True
37.0,0.7258,12.4369,1.0,55255.8658,1.0,30.9472,3.9009,1.0,False,False,False,True,True,True
20.0,0.1371,22.922,2.0,95537.8661,0.0,8.8009,9.2381,1.0,True,True,True,True,True,True
49.0,1.8358,45.54,0.0,67133.0654,1.0,11.3287,1.2071,0.0,False,False,True,True,True,True
14.0,2.9729,34.3599,2.0,97650.2557,0.0,58.6495,1.9868,0.0,True,True,True,True,True,True
10.0,4.2784,25.4764,1.0,24813.1333,0.0,67.5438,5.905,1.0,True,True,True,True,True,True
29.0,1.6989,44.2043,0.0,97283.6868,2.0,83.8015,3.1475,1.0,True,True,True,True,True,True
81.0,2.1838,49.5663,1.0,8127.5126,0.0,21.7811,5.529,0.0,False,False,False,True,True,True
96.0,0.0589,42.3314,0.0,42160.9345,2.0,22.5414,9.0751,0.0,False,False,False,True,True,True
50.0,2.5221,13.1059,0.0,117445.6582,0.0,88.6403,4.4196,1.0,True,True,True,True,True,True
98.0,3.4969,27.7741,0.0,37463.8397,0.0,65.1869,7.9799,1.0,True,True,True,True,True,True
10.0,4.2848,15.2432,2.0,27833.6434,1.0,0.6834,0.628,0.0,False,True,True,True,True,True
14.0,4.3771,10.6738,2.0,70980.0582,0.0,73.8952,8.6038,1.0,True,True,True,True,True,True
69.0,2.3225,45.2222,1.0,94729.7203,0.0,16.3629,3.0427,1.0,False,False,False,True,True,True
61.0,2.0886,20.2595,0.0,102444.6731,0.0,27.2895,4.5381,0.0,False,False,True,True,True,True
2.0,3.7086,23.0239,0.0,45602.4246,1.0,48.7642,2.5009,0.0,True,True,True,True,True,True
86.0,4.6446,43.6979,2.0,70685.1196,0.0,6.2207,6.664,1.0,False,False,True,True,True,True
38.0,3.7381,44.6171,2.0,60244.4409,2.0,63.4916,7.5876,0.0,False,True,True,True,True,True
82.0,4.7143,25.2403,1.0,98983.9171,1.0,97.4583,2.8288,0.0,False,False,True,True,True,True
43.0,1.4172,10.3399,0.0,19045.0548,0.0,102.1594,2.9958,1.0,True,True,True,True,True,True
39.0,1.2075,31.8861,1.0,92617.0435,1.0,7.2931,9.1196,0.0,False,False,True,True,True,True
44.0,1.4937,44.2077,2.0,72006.0329,1.0,62.0011,6.6341,1.0,True,True,True,True,True,True
66.0,2.8789,48.6355,1.0,36626.6258,0.0,82.7832,9.9492,1.0,True,True,True,True,True,True
59.0,0.0242,34.165,1.0,88812.4082,1.0,11.5686,9.5638,0.0,False,False,True,True,True,True
86.0,4.3483,13.3116,2.0,30173.0117,0.0,42.7031,5.9916,0.0,False,True,True,True,True,True
99.0,2.7773,45.4122,0.0,31090.5942,2.0,45.2865,7.8634,1.0,True,True,True,True,True,True
22.0,0.2626,49.6296,2.0,87627.9391,1.0,107.3893,0.2111,1.0,True,True,True,True,True,True
77.0,2.2388,14.7713,0.0,61399.9659,1.0,116.8325,5.9691,0.0,True,True,True,True,True,True
31.0,4.8198,28.1957,0.0,24163.291,2.0,110.7876,0.2367,0.0,True,True,True,True,True,True
83.0,0.4779,42.867,2.0,62833.8578,1.0,79.7597,7.85,0.0,False,False,True,True,True,True
40.0,0.8665,35.2016,0.0,3985.1621,1.0,5.872,2.1513,1.0,False,True,True,True,True,True
87.0,4.2086,12.4841,1.0,56687.4732,1.0,40.2226,1.2341,1.0,True,True,True,True,True,True
44.0,2.0189,41.2419,2.0,2339.3572,0.0,108.9386,8.2557,0.0,True,True,True,True,True,True
44.0,1.4988,15.1103,1.0,80485.3103,0.0,31.5467,5.565,1.0,False,False,True,True,True,True
30.0,0.711,48.7989,1.0,71718.9356,1.0,86.22,2.1817,1.0,True,True,True,True,True,True
23.0,1.7525,44.0603,2.0,21540.4042,2.0,25.4545,1.5478,1.0,False,False,False,True,True,True
22.0,1.26,21.0457,2.0,24517.0135,2.0,55.7637,6.8207,1.0,True,True,True,True,True,True
66.0,3.4995,13.173,0.0,10624.1341,1.0,2.3967,9.4869,0.0,False,False,True,True,True,True
72.0,0.8412,11.7226,2.0,85128.325,0.0,55.516,6.6717,0.0,False,True,True,True,True,True
61.0,3.548,19.4205,0.0,81541.141,1.0,14.257,5.6122,0.0,False,False,False,True,True,True
54.0,1.6262,21.4331,1.0,35887.8786,0.0,30.8286,1.5255,0.0,False,False,True,True,True,True
7.0,2.7746,46.9463,0.0,4886.3372,1.0,90.4391,4.1244,1.0,True,True,True,True,True,True
9.0,4.2255,43.7797,0.0,33779.0301,1.0,57.2483,7.1936,0.0,False,True,True,True,True,True
74.0,1.6781,44.1124,2.0,80775.5968,1.0,23.799,0.703,1.0,False,False,False,True,True,True
64.0,0.1429,26.6561,0.0,35462.9443,2.0,15.5523,7.8783,0.0,False,False,False,False,True,True
32.0,1.0602,47.0586,0.0,7907.7565,1.0,86.1757,0.4,0.0,True,True,True,True,True,True
6.0,0.8256,43.0578,0.0,63166.3188,2.0,63.8636,9.8551,0.0,False,True,True,True,True,True
4.0,0.3807,19.6165,2.0,6100.4083,1.0,69.749,3.036,0.0,True,True,True,True,True,True
65.0,2.5326,40.9059,1.0,91928.0708,2.0,80.1879,5.1466,0.0,True,True,True,True,True,True
42.0,1.8496,30.1872,0.0,48285.1837,1.0,16.5186,1.8373,1.0,False,False,False,True,True,True
82.0,2.1932,20.3372,1.0,106697.4328,0.0,22.1563,2.1608,1.0,False,False,True,True,True,True
81.0,2.3807,15.9249,2.0,98311.8813,0.0,66.2402,1.9118,1.0,True,True,True,True,True,True
60.0,2.642,47.2872,2.0,92761.3784,0.0,12.3062,8.3916,1.0,False,False,True,True,True,True
52.0,3.4566,31.374,2.0,19111.0474,1.0,2.0872,0.3027,1.0,True,True,True,True,True,True
8.0,4.1955,15.6477,0.0,19682.1044,0.0,1.4126,4.4184,1.0,True,True,True,True,True,True
31.0,4.1633,45.114,1.0,4558.9329,0.0,100.9787,9.7508,1.0,True,True,True,True,True,True
9.0,3.3035,15.5459,2.0,108201.7049,0.0,26.7384,1.1196,0.0,False,False,False,True,True,True
71.0,1.0676,25.1717,2.0,16287.0028,2.0,89.1523,8.7966,1.0,True,True,True,True,True,True
40.0,1.0824,28.5067,1.0,115045.6621,0.0,34.3297,2.4279,1.0,True,True,True,True,True,True
4.0,4.9205,21.1619,2.0,50866.4869,1.0,6.3092,6.3815,0.0,False,False,False,True,True,True
16.0,4.2751,34.6287,0.0,462.7103,2.0,50.4081,6.241,1.0,False,True,True,True,True,True
38.0,2.801,16.6541,2.0,40336.5694,1.0,31.9299,3.2118,0.0,False,False,True,True,True,True
4.0,2.7549,45.833,2.0,89821.1187,0.0,48.9369,6.2955,1.0,False,False,True,True,True,True
64.0,1.0826,35.8122,1.0,17446.1643,2.0,94.6192,6.0783,1.0,True,True,True,True,True,True
43.0,2.4946,40.0214,1.0,101739.9167,2.0,50.1113,3.6205,0.0,True,True,True,True,True,True
28.0,0.7928,38.6915,1.0,20717.1681,1.0,35.3673,4.9567,1.0,False,False,True,True,True,True
10.0,0.067,31.0735,1.0,15950.1005,2.0,61.6273,0.6954,1.0,True,True,True,True,True,True
76.0,0.5115,36.7337,0.0,108573.3092,1.0,97.6909,0.897,1.0,True,True,True,True,True,True
99.0,1.2227,24.0439,0.0,66710.5232,0.0,34.8967,7.9182,0.0,False,False,True,True,True,True
56.0,1.5045,22.7549,2.0,56330.7356,0.0,12.9544,5.6009,0.0,False,False,True,True,True,True
37.0,1.0599,41.4616,1.0,71515.582,0.0,97.5445,5.7479,1.0,True,True,True,True,True,True
93.0,4.7651,14.2627,2.0,94420.9871,1.0,93.8185,6.0138,1.0,False,False,True,True,True,True
67.0,2.7329,34.4249,0.0,31943.6264,0.0,4.1671,3.1911,1.0,False,True,True,True,True,True
62.0,0.1467,24.3729,0.0,116667.9976,0.0,39.0034,8.6724,1.0,True,True,True,True,True,True
8.0,3.0598,46.539,2.0,81746.1844,1.0,43.9914,6.0176,0.0,False,False,True,True,True,True
71.0,1.6521,25.8698,0.0,84376.8932,0.0,92.1349,5.4018,1.0,True,True,True,True,True,True
80.0,3.7056,38.8274,2.0,4897.3119,2.0,79.8277,6.6542,0.0,False,False,True,True,True,True
83.0,1.7512,21.3828,0.0,29533.0729,0.0,54.8887,1.1781,1.0,True,True,True,True,True,True
73.0,1.6586,30.0317,0.0,75881.7355,1.0,23.2995,7.0386,0.0,False,False,False,True,True,True
93.0,0.3687,29.1079,0.0,20308.603,0.0,36.2166,4.8567,1.0,True,True,True,True,True,True
31.0,2.0896,20.6212,0.0,85824.9026,2.0,118.0727,4.6546,0.0,True,True,True,True,True,True
45.0,3.3757,23.7256,2.0,272.117,2.0,98.4109,0.6187,0.0,True,True,True,True,True,True
91.0,3.7645,23.2543,2.0,81313.1186,1.0,76.2091,1.2641,1.0,True,True,True,True,True,True
27.0,2.7251,46.4298,1.0,70377.1178,2.0,109.616,5.0515,0.0,True,True,True,True,True,True
83.0,4.9582,17.386,0.0,2665.3544,2.0,80.4587,3.7414,0.0,False,False,True,True,True,True
59.0,2.1707,47.0196,2.0,71203.6596,1.0,74.4812,3.9951,1.0,True,True,True,True,True,True
41.0,1.7009,24.0793,2.0,106322.975,1.0,58.3614,3.1037,1.0,True,True,True,True,True,True
89.0,0.5368,13.121,1.0,54759.1158,0.0,102.3537,8.3076,1.0,True,True,True,True,True,True
66.0,0.4164,37.681,2.0,11083.5972,2.0,2.374,6.929,0.0,False,False,True,True,True,True
25.0,0.7416,31.5752,2.0,84711.3687,1.0,81.5671,2.8025,1.0,False,True,True,True,True,True
41.0,3.4565,34.0888,1.0,56943.8021,0.0,100.2089,4.2129,0.0,True,True,True,True,True,True
46.0,3.6759,27.8084,1.0,56011.1949,0.0,23.7102,1.6227,1.0,False,False,False,True,True,True
11.0,3.7949,39.8569,0.0,84139.1473,0.0,77.663,9.3351,1.0,True,True,True,True,True,True
20.0,4.8733,19.2102,2.0,77630.5023,0.0,114.1177,1.3072,1.0,False,True,True,False,True,True
13.0,1.2557,24.1813,0.0,101386.3552,0.0,93.3884,9.3913,0.0,True,True,True,True,True,True
17.0,1.0585,32.4366,0.0,18990.0496,2.0,6.0283,9.693,1.0,False,True,True,True,True,True
97.0,1.0436,47.4447,1.0,15797.1931,2.0,107.9921,5.7743,1.0,True,True,True,True,True,True
11.0,3.3857,45.2257,0.0,98721.1352,2.0,104.3135,0.2308,0.0,True,True,True,True,True,True
7.0,3.5545,38.3512,2.0,78696.965,2.0,84.7664,7.8288,0.0,False,False,True,True,True,True
72.0,4.4343,12.5607,0.0,98740.4918,2.0,57.0317,8.496,1.0,False,True,True,True,True,True
39.0,4.5837,26.6517,2.0,57395.4456,0.0,8.7712,6.1783,1.0,False,False,True,True,True,True
59.0,1.6245,44.8764,0.0,104060.7312,0.0,61.4731,4.4743,1.0,True,True,True,True,True,True
100.0,2.2284,49.4154,1.0,119241.1425,1.0,23.4476,2.0562,1.0,False,False,False,True,True,True
77.0,1.3542,20.0718,0.0,32117.0992,0.0,97.1981,4.0162,0.0,True,True,True,True,True,True
15.0,3.7837,48.678,2.0,43286.1702,2.0,40.2213,4.8463,1.0,True,True,True,True,True,True
76.0,0.5831,48.3365,2.0,94962.7315,0.0,38.5946,5.2194,0.0,False,False,True,True,True,True
46.0,1.9575,10.815,0.0,114668.6418,1.0,10.1071,2.7878,1.0,False,False,False,True,True,True
72.0,0.516,33.9849,1.0,85265.3294,1.0,118.5271,1.1436,1.0,True,True,True,True,True,True
30.0,1.4943,38.8876,1.0,59383.9679,1.0,64.1512,4.2536,0.0,True,True,True,True,True,True
33.0,2.5823,19.7239,1.0,99284.1946,0.0,79.7851,1.9041,0.0,True,True,True,True,True,True
84.0,3.122,16.5766,1.0,62024.3415,0.0,59.319,4.4908,1.0,True,True,True,True,True,True
86.0,2.766,23.3023,1.0,28374.7471,0.0,93.6343,8.8228,0.0,True,True,True,True,True,True
31.0,3.922,30.0858,0.0,82947.9451,2.0,87.2147,5.6129,0.0,False,False,True,True,True,True
10.0,3.2174,12.1995,2.0,8504.6993,2.0,40.0574,6.627,0.0,False,False,True,False,True,True
15.0,2.4151,43.3422,0.0,34298.9513,1.0,57.927,2.4293,0.0,True,True,True,True,True,True
27.0,0.313,37.7567,0.0,78711.4928,2.0,40.8353,0.5426,1.0,True,True,True,True,True,True
65.0,2.5878,34.0199,2.0,78136.9501,0.0,4.6286,9.4745,0.0,True,True,True,True,True,True
31.0,0.9671,39.5028,0.0,84560.9501,2.0,43.0098,0.618,0.0,True,True,True,True,True,True
0.0,4.1709,26.4273,2.0,56531.4525,1.0,2.6301,5.0225,1.0,False,True,True,True,True,True
37.0,3.8355,28.6814,1.0,92275.557,2.0,54.7332,9.0641,1.0,False,False,True,True,True,True
50.0,1.3095,43.9877,0.0,80589.5444,0.0,48.1204,1.2947,0.0,True,True,True,True,True,True
90.0,0.9944,45.5282,1.0,50918.4202,1.0,13.4133,9.165,1.0,False,False,True,True,True,True
55.0,4.0777,42.6199,0.0,112985.8918,0.0,9.8137,1.5013,1.0,False,True,True,True,True,True
91.0,4.6798,22.181,1.0,78210.8952,2.0,0.2014,6.7045,0.0,False,False,True,True,True,True
56.0,2.8044,49.6852,1.0,118492.5688,2.0,95.3846,3.1267,1.0,True,True,True,True,True,True
34.0,2.8173,10.0622,0.0,96929.3922,0.0,63.038,6.6099,0.0,True,True,True,True,True,True
73.0,0.015,11.5305,1.0,102049.8076,2.0,88.7114,8.1609,1.0,True,True,True,True,True,True
90.0,3.1266,27.9475,2.0,50057.0813,0.0,55.2252,4.1015,0.0,False,True,True,True,True,True
52.0,3.2996,27.0583,2.0,15314.6978,0.0,3.5738,1.3433,0.0,False,True,True,True,True,True
15.0,0.5738,14.1008,1.0,36778.249,1.0,81.4789,8.9049,0.0,True,True,True,True,True,True
47.0,0.2112,48.7258,1.0,110058.6922,1.0,112.7135,0.8224,1.0,True,True,True,True,True,True
7.0,3.9606,14.4264,1.0,76178.7129,0.0,88.6842,0.8593,0.0,True,True,True,True,True,True
94.0,0.2197,42.1667,0.0,92486.4281,1.0,113.6483,6.9634,0.0,True,True,True,True,True,True
99.0,0.2133,24.6129,1.0,113432.221,2.0,105.1012,1.1516,1.0,True,True,True,True,True,True
29.0,3.0118,30.1866,0.0,3746.0412,1.0,51.3904,4.08,0.0,True,True,True,True,True,True
72.0,4.9726,41.347,0.0,118576.5518,1.0,24.6556,3.2013,1.0,False,False,False,True,True,True
49.0,2.4926,47.9496,2.0,33998.2529,2.0,19.9341,0.0941,1.0,False,False,False,True,True,True
13.0,4.8634,22.5518,2.0,119986.2582,1.0,47.1186,8.1009,0.0,False,False,True,True,True,True
32.0,2.9586,46.8484,2.0,67238.7435,2.0,91.1374,9.4478,0.0,False,False,True,True,True,True
60.0,2.2913,32.7936,0.0,44760.7633,0.0,41.7624,0.6473,0.0,True,True,True,True,True,True
33.0,3.4874,21.9707,2.0,64386.2559,1.0,53.5891,3.5455,1.0,True,True,True,True,True,True
47.0,4.9316,15.2441,1.0,109155.3838,1.0,85.8801,5.0235,1.0,False,False,True,False,True,True
60.0,1.4207,36.6322,0.0,36637.1453,2.0,111.7767,3.9037,0.0,True,True,True,True,True,True
74.0,0.0713,38.3533,2.0,79184.2708,0.0,27.1356,9.5344,1.0,False,False,False,True,True,True
26.0,3.7335,13.5652,2.0,76799.3154,0.0,31.2944,4.8107,0.0,False,False,False,True,True,True
57.0,1.164,31.846,1.0,23927.7596,0.0,109.6822,1.3064,1.0,True,True,True,True,True,True
18.0,3.9582,47.0108,1.0,18789.5824,0.0,40.8244,4.2302,1.0,True,True,True,True,True,True
2.0,0.2314,40.3553,1.0,66328.8115,2.0,42.1569,7.5173,0.0,True,True,True,True,True,True
5.0,0.1651,23.961,2.0,8188.0929,2.0,116.7497,8.14,0.0,False,True,True,True,True,True
64.0,4.7857,47.0796,0.0,67313.8048,2.0,36.2149,9.7921,1.0,False,False,False,True,True,True
41.0,3.8474,38.2971,0.0,31856.058,2.0,89.8843,7.4128,1.0,False,True,True,True,True,True
39.0,1.916,33.63,2.0,102060.5531,0.0,102.1101,8.4059,0.0,True,True,True,True,True,True
97.0,4.8754,27.3928,2.0,109435.7443,1.0,28.9444,2.729,1.0,False,False,False,True,True,True
61.0,4.4025,28.6173,1.0,99751.9661,1.0,33.2046,9.6821,0.0,False,False,False,True,True,True
7.0,1.1309,21.1965,1.0,6017.9393,2.0,57.1862,5.745,1.0,True,True,True,True,True,True
8.0,0.0527,26.788,1.0,86823.2081,1.0,37.6494,5.0755,1.0,False,True,True,True,True,True
80.0,3.315,25.7755,2.0,2305.9811,2.0,67.5107,9.5598,1.0,True,True,True,True,True,True
40.0,4.6263,21.1776,2.0,40502.9211,0.0,68.2874,3.2187,1.0,True,True,True,True,True,True
60.0,1.2892,47.9043,0.0,11758.5091,0.0,12.7025,0.2157,0.0,False,False,False,True,True,True
64.0,1.1643,16.5711,0.0,28991.1193,2.0,67.1025,4.2815,0.0,True,True,True,True,True,True
75.0,4.7005,46.921,2.0,110298.6421,0.0,11.2355,3.7464,1.0,False,False,True,True,True,True
79.0,1.6712,17.5857,0.0,33449.7418,1.0,111.8966,4.0162,1.0,True,True,True,True,True,True
21.0,3.2373,24.1587,1.0,84891.4242,0.0,65.8692,3.467,1.0,True,True,True,True,True,True
2.0,3.6433,33.9733,0.0,49300.922,0.0,47.8752,1.7508,1.0,True,True,True,True,True,True
36.0,2.6479,12.7753,2.0,71222.9752,1.0,87.3095,9.9583,0.0,False,True,True,True,True,True
78.0,3.4267,14.3777,1.0,61262.0119,1.0,88.6628,5.2576,1.0,True,True,True,True,True,True
42.0,1.9964,31.2649,1.0,63860.7014,0.0,28.6866,4.2439,0.0,False,False,True,True,True,True
8.0,4.8151,15.9209,1.0,118608.2919,0.0,86.6893,6.158,1.0,False,True,True,True,True,True
33.0,3.1178,36.8375,2.0,114937.0247,2.0,82.5752,0.7008,0.0,True,True,True,True,True,True
8.0,3.7459,40.3621,2.0,73569.7173,0.0,58.1517,9.021,0.0,False,False,True,True,True,True
83.0,4.4661,44.4583,1.0,28936.8327,1.0,101.7403,0.6311,1.0,False,True,True,True,True,True
79.0,1.9806,12.676,0.0,69531.9489,1.0,106.8372,2.8494,0.0,True,True,True,True,True,True
98.0,3.3883,36.0603,2.0,65271.5042,1.0,24.9569,4.2256,1.0,False,False,False,True,True,True
14.0,0.0381,13.5109,2.0,53655.0863,0.0,88.0451,4.2203,0.0,True,True,True,True,True,True
91.0,0.0707,21.4169,2.0,99645.9854,1.0,27.2312,1.0154,0.0,False,False,False,True,True,True
71.0,1.1924,35.8726,2.0,45617.2639,0.0,78.0762,5.57,1.0,True,True,True,True,True,True
3.0,1.3418,42.8937,2.0,92916.3407,2.0,27.0946,6.5622,1.0,False,False,False,True,True,True
34.0,3.2372,22.5317,2.0,24549.3358,1.0,2.8631,6.0146,0.0,True,True,True,True,True,True
9.0,3.4747,46.3058,1.0,113965.8402,2.0,43.0275,0.4028,1.0,True,True,True,True,True,True
85.0,4.2861,20.5989,0.0,88307.8366,0.0,6.0888,8.7115,1.0,False,True,True,True,True,True
3.0,1.7768,13.5718,1.0,8880.3232,2.0,43.1175,5.4072,0.0,True,True,True,True,True,True
19.0,4.1796,22.9131,2.0,71562.4363,1.0,97.0629,7.701,1.0,True,True,True,True,True,True
13.0,2.8352,13.4547,2.0,83500.2933,2.0,75.5262,5.2364,1.0,True,True,True,True,True,True
100.0,0.8203,22.6398,0.0,59666.3063,0.0,95.7437,4.4867,1.0,True,True,True,True,True,True
18.0,2.2054,37.9086,1.0,57806.371,2.0,68.6556,2.6043,0.0,True,True,True,True,True,True
14.0,0.2343,28.5916,2.0,100272.7594,1.0,66.7337,0.8696,0.0,True,True,True,True,True,True
100.0,0.1372,25.9996,0.0,67208.1216,0.0,30.2784,8.3314,0.0,False,False,False,True,True,True
39.0,0.977,41.3945,2.0,57218.7282,2.0,94.4076,1.9015,1.0,True,True,True,True,True,True
44.0,2.7026,30.2598,1.0,83416.9471,0.0,34.4809,7.7917,0.0,False,True,True,True,True,True
59.0,0.0464,13.2758,1.0,13718.0225,1.0,32.9347,8.0677,0.0,False,False,False,True,True,True
47.0,2.7944,49.0574,2.0,12477.2382,0.0,87.4358,0.4033,0.0,True,True,True,True,True,True
60.0,0.0299,41.8746,0.0,38094.4398,0.0,93.4068,0.4029,0.0,True,True,True,True,True,True
15.0,1.1205,24.1363,0.0,36506.2811,2.0,18.7007,1.5973,1.0,False,False,False,True,True,True
34.0,4.1646,35.1391,2.0,24838.629,1.0,58.9237,4.2854,1.0,True,True,True,True,True,True
50.0,3.8499,29.5342,2.0,52479.3926,1.0,50.0934,7.6792,0.0,False,True,True,True,True,True
51.0,1.2588,44.999,0.0,74837.0659,0.0,107.2659,9.6299,0.0,True,True,True,True,True,True
8.0,3.5973,47.1564,1.0,28956.6761,1.0,22.656,9.1412,0.0,False,False,False,True,True,True
34.0,4.3582,36.2517,1.0,85202.7798,1.0,35.3473,9.4298,1.0,False,False,False,True,True,True
72.0,2.4507,43.0301,2.0,113355.4291,2.0,66.77,2.9404,0.0,True,True,True,True,True,True
5.0,0.0121,17.5634,1.0,29813.0822,2.0,1.581,5.3634,0.0,True,True,True,True,True,True
61.0,4.5698,16.576,1.0,107802.8055,0.0,110.3458,4.0431,0.0,True,True,True,True,True,True
91.0,3.34,22.9287,2.0,101672.6676,1.0,77.0722,0.9418,0.0,True,True,True,True,True,True
2.0,4.8663,10.5521,2.0,6541.5769,0.0,8.2337,9.1745,0.0,False,True,True,True,True,True
47.0,0.6332,22.2686,1.0,20246.1044,0.0,9.066,9.8274,1.0,False,True,True,True,True,True
58.0,0.7784,27.2608,1.0,108563.121,2.0,79.58,7.2662,0.0,True,True,True,True,True,True
27.0,2.8806,10.9196,0.0,87480.2233,0.0,83.6461,1.7992,0.0,True,True,True,True,True,True
4.0,2.1171,19.4281,2.0,27296.9197,2.0,80.8844,0.5634,0.0,True,True,True,True,True,True
62.0,4.8589,45.5896,1.0,23889.4696,0.0,52.8159,9.2257,1.0,False,False,True,True,True,True
95.0,1.7157,37.5798,0.0,76845.7907,1.0,25.4599,6.234,1.0,False,False,True,True,True,True
94.0,2.7976,27.119,1.0,23067.2179,2.0,65.174,5.3523,0.0,True,True,True,True,True,True
91.0,2.3156,35.7012,2.0,112531.785,1.0,58.3046,7.1502,0.0,True,True,True,True,True,True
49.0,0.611,48.5289,1.0,46094.0178,1.0,88.8877,1.3564,0.0,True,True,True,True,True,True
88.0,0.585,32.4517,1.0,26687.1508,1.0,10.9975,4.5208,0.0,False,True,True,True,True,True
97.0,1.2687,17.3771,1.0,105782.7091,2.0,21.3731,4.7534,0.0,False,False,False,True,True,True
69.0,0.1984,46.6173,2.0,1918.1007,0.0,68.0543,8.8243,0.0,False,False,True,True,True,True
66.0,1.225,20.6363,2.0,70925.6876,1.0,78.0978,5.4967,1.0,True,True,True,True,True,True
48.0,1.5681,26.9589,1.0,111151.2905,1.0,53.4279,1.1399,0.0,True,True,True,True,True,True
81.0,0.1245,27.0336,0.0,59729.4343,2.0,80.6051,8.3712,0.0,True,True,True,True,True,True
5.0,4.0878,43.9621,1.0,97799.2992,1.0,23.6584,0.3377,1.0,False,False,False,True,True,True
88.0,1.0357,37.5074,1.0,42328.5458,0.0,29.736,0.6442,0.0,False,False,False,True,True,True
72.0,2.9131,40.5068,2.0,102559.0627,0.0,64.3053,7.2832,0.0,False,False,True,True,True,True
10.0,1.6926,40.483,1.0,33718.741,1.0,11.4494,0.9483,1.0,False,False,False,True,True,True
1.0,1.5464,15.2577,0.0,92435.2901,0.0,71.018,3.3493,0.0,True,True,True,True,True,True
52.0,0.0383,28.7065,0.0,55549.0692,1.0,104.9711,6.9792,0.0,True,True,True,True,True,True
64.0,3.922,20.7014,0.0,30628.4516,0.0,82.2975,6.3752,0.0,True,True,True,True,True,True
60.0,2.365,41.3646,1.0,10355.5671,0.0,78.5607,5.9237,1.0,True,True,True,True,True,True
96.0,3.5586,17.5917,1.0,44134.4244,1.0,58.7227,7.8586,0.0,False,True,True,True,True,True
